Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
136	1837	n/a	0	0	n/a	N	0	0	43	5.79	0.03	0.04	0.06	5623	0	n/a	36	40	n/a	40	40	n/a	69	40	n/a	
137	1930	n/a	0	0	n/a	N	0	1	1720	1170	3.23	2.18	7.02	27679	1584	n/a	108	1720	n/a	70	1720	n/a	357	1712	n/a	
138	1950	n/a	0	0	n/a	N	0	1	935	808	2.08	1.19	4.95	46443	860	n/a	147	932	n/a	61	932	n/a	396	932	n/a	
139	1954	n/a	0	0	n/a	N	0	0	546	298	1.02	0.69	3.49	52972	300	n/a	132	544	n/a	84	544	n/a	531	544	n/a	
140	1961	n/a	0	0	n/a	N	0	0	66	6.68	0.05	0.05	0.09	5061	0	n/a	38	64	n/a	45	64	n/a	81	64	n/a	
141	1962	n/a	0	0	n/a	N	0	0	45	6.03	0.05	0.05	0.13	6080	0	n/a	51	44	n/a	48	44	n/a	126	44	n/a	
142	1990	n/a	0	0	n/a	N	0	1	1429	793	2.29	1.66	4.89	22946	1260	n/a	101	1428	n/a	71	1428	n/a	257	1424	n/a	
143	2006	n/a	0	0	n/a	N	0	1	1348	689	1.80	1.40	3.60	21014	1168	n/a	87	1344	n/a	62	1348	n/a	210	1284	n/a	
144	2007	n/a	0	0	n/a	N	0	0	504	61.4	0.50	0.49	2.43	5604	0	n/a	58	504	n/a	62	504	n/a	256	504	n/a	
145	2008	n/a	0	0	n/a	N	0	1	1158	796	2.02	1.42	4.85	59150	1036	n/a	154	1156	n/a	78	1156	n/a	494	1144	n/a	
146	2041	n/a	0	0	n/a	N	0	1	1526	1267	3.29	2.11	8.37	44358	1488	n/a	162	1516	n/a	80	1524	n/a	490	1496	n/a	
147	2050	n/a	0	0	n/a	N	0	1	1066	389	1.53	1.22	3.89	21148	924	n/a	79	1064	n/a	59	1064	n/a	195	1064	n/a	
148	2071	n/a	0	0	n/a	N	0	1	1099	1034	2.91	1.66	7.02	51540	1048	n/a	190	1096	n/a	87	1096	n/a	474	1064	n/a	
149	2076	n/a	0	0	n/a	N	0	1	1066	441	1.40	1.18	2.10	22669	936	n/a	68	1064	n/a	56	1064	n/a	116	1064	n/a	
150	2111	n/a	0	0	n/a	N	0	1	1430	771	2.17	1.68	5.19	41135	1124	n/a	129	1412	n/a	73	1428	n/a	352	1272	n/a	
151	2136	n/a	0	0	n/a	N	0	1	1542	734	2.18	1.74	4.37	20298	1256	n/a	77	1540	n/a	55	1540	n/a	233	1540	n/a	
152	2137	n/a	0	0	n/a	N	0	0	452	104	0.33	0.37	0.49	11340	28	n/a	42	452	n/a	41	452	n/a	80	452	n/a	
